nodo_id,tipo,nombre,grado,grado_ponderado,pagerank,betweenness_gc,closeness_gc
UCtNfIBnc5S5DbbQj_yxgJTw,autor,@JosueRamirez-ey3ih,1,1,0.0013102170967186151,0.0,0.27246653919694075
UC-Iul5tDYH_oiAMXQH-KaaQ,autor,@AlbertoMancilla-p9h,1,1,0.0012314659094801788,0.0,0.16285714285714287
UCyW68EGZey4ao_Vf2cR5Ztg,autor,@ZabalaXabier,1,1,0.0015691590271952158,0.0,0.15015806111696522
UCZjm6U576nX8WOiLhmMR3bw,autor,@MariaNavarroYT,1,1,0.0012806576023992745,0.0,0.0
UC_LYoGs5C3mbZKZuKuqYCvw,autor,@javiercifuentesarchila6041,1,1,0.0015012876402744307,0.0,0.21396396396396397
UCRfkkatKrNtAARnXMMYBGlA,autor,@BernerSoza-mg3vx,1,1,0.0012314659094801788,0.0,0.16285714285714287
UCA93ym2TXs_Ibyxb4Vcn-6Q,autor,@oswaldosolis8728,1,1,0.0013102170967186151,0.0,0.27246653919694075
UCAmtbUiIrUIhikru0ZoTFig,autor,@Aura-vf6dm,1,1,0.0013102170967186151,0.0,0.27246653919694075
UCr1emrogPKkKTs_WTtx71xg,autor,@domingopeneleu6457,1,1,0.0013102170967186151,0.0,0.27246653919694075
UCRznz9-N3Qc1w-qNdLSIY2Q,autor,@jimmygomez724,1,1,0.0015921333404745244,0.0,0.0
UCY7Hq7F9Lnucf-Yr6JkHZNw,autor,@maynorcalel1442,1,1,0.0015921333404745244,0.0,0.0
UCjSKM9j0Q7HLDr1hD6D-TUw,autor,@josehidalgo4875,1,1,0.0013102170967186151,0.0,0.27246653919694075
UCwCfs-2zbD5k0lG-UVg_JBw,autor,@JessicaHuaz-96,1,1,0.0014900677837631298,0.0,0.12566137566137567
UC8xlJWNHz1V_W6q3fbuQH8g,autor,@NormaLópez-v7e,1,1,0.0012735810348890398,0.0,0.20955882352941177
UCgQJgI9vu1FI2dnC9mrFthw,autor,@srms70,1,1,0.0012735810348890398,0.0,0.20955882352941177
UCRETAiYdh2dL5ZxB0_N1zDA,autor,@Joseroland21,1,1,0.0013102170967186151,0.0,0.27246653919694075
UCi-vPdnpQreC7BkFs40mJGA,autor,@bryansicasales4280,1,1,0.0015921333404745244,0.0,0.0
UCsjs5Hp_r86x1xbK6FAeqaA,autor,@alvaroesquivel563,1,1,0.0013102170967186151,0.0,0.27246653919694075
UCRcSR3Lvn9DZAmJpVPANfZQ,autor,@WalksandSuch,1,1,0.0015921333404745244,0.0,0.0
UCGX_UbAQOXGZknv5iqklwTA,autor,@ronaldgarcia8522,1,1,0.0012735810348890398,0.0,0.20955882352941177
UC-hfX8J5JPJ-dfuakzegMLA,autor,@normaleticiaorozcojuarez2418,1,1,0.0013102170967186151,0.0,0.27246653919694075
j43HgwYFKfk,video,La cooptación de Walter Mazariegos en la USAC,49,50,0.06319466982589136,0.34289597232517915,0.2719465648854962
06mFNPU0aB8,video,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,13,14,0.0175089303511094,0.08257968865826538,0.1436491935483871
OkXlHx0hx-8,video,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,18,25,0.025106067062525276,0.0,0.0
yLZS3JiEBg8,video,Arroz con pollo a la MONOPOLIO,16,16,0.020447900670114542,0.09617000247096615,0.17879548306148055
n8iP75gIpmw,video,Qué rico come tu diputado,128,161,0.16729048325787446,0.8541141586360267,0.37401574803149606
lj983NWyAQY,video,Plan 2032 Ciudad de Guatemala,25,25,0.03427074056221097,0.0,0.0
ndAZjHqzzT8,video,Internet: escoger el menos malo,10,12,0.013282064576976432,0.1935260686928589,0.25956284153005466
6W4u8sGEnGM,video,Inician los trabajos de recuperación del Puente Belice II.,32,45,0.042587049609192386,0.28314801087225105,0.19440654843110505
TT4qJ5FXHYE,video,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",4,4,0.006776720063153866,0.0,0.0
X_FAIef8qlE,video,Cruzando la ciudad a puro Transmetro,1,1,0.002849002849002849,0.0,0.0
zweosulrwA8,video,Edén por Salud: empleo inclusivo para personas con discapacidad en Antigua | Super - Episodio 2,1,1,0.002849002849002849,0.0,0.0
JkpVO1hx2f8,video,10 Preguntas a un año del Paro Nacional,3,3,0.005467480991770194,0.0,0.0
PjmxCj-a9Hg,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,19,25,0.02489845719622953,0.3682727946627131,0.2648698884758364
b_Hkrkl3adA,video,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,7,7,0.009614467051270288,0.04173461823573017,0.21855828220858894
is3Mk5oC19g,video,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,7,7,0.009861357965640024,0.04173461823573017,0.1792452830188679
WIUZtitfLRw,video,Caminar en una ciudad hecha para carros,6,6,0.008062240973786048,0.034840622683469234,0.17657992565055763
3Nfp9h5avBI,video,"Noticiero en Directo 1 pm, 28 de Agosto de 2026",2,2,0.004158241920386521,0.0,0.0
UhL9y3KUl8E,video,SHAI WA: la vecina queer de Casa Presidencial,1,1,0.002849002849002849,0.0,0.0
s0eco-BofOs,video,¿Quiénes pagan más en Centroamérica?,1,1,0.002849002849002849,0.0,0.0
